1;olen kokenut päätöksentekijä erilaisten organisaatioiden hallinnossa osaan muodostaa selkeitä mielipiteitä ja uskallan tuoda ne esiin otan muiden mielipiteet huomioon otan selvää asioista ;uudessa kuntalaissa kunnan perustehtäviin kuuluu kunnan elinvoimaisuudesta huolehtiminen haluan olla edesauttamassa sen toteutumista euran kunnassa kunnan tulee olla yrittäjien tukena ja apuna se luo edellytyksiä työpaikkojen turvaamiselle ja uusien työpaikkojen synnylle haluan olla kehittämässä euran koulu ja kasvatuspalveluja
1;olen valtuuston varapuheenjohtaja kokoomuksen ryhmäpuheenjohtaja ja ennen kaikkea elämäniloinen kaupunkilainen turku on hyvä kaupunki ja olen valvan innostuntut tekemään siitä vieläkin paremman ;turun on elävä ja aito kaupunkikulttuuri on etu jota on vaalittava huolella ja kehitettävä entistä rohkeammin pehmeillä inhimillisillä tekijöillä on entistä suurempi merkitys asuinpaikan valinnassa turun pitää olla myös kaikenlaisille ja kokoisille yrityksille suomen houkuttelevin koti onnistunut kaupunkisuunnittelu luo hyvän elinympäristön asua opiskella tehdä töitä ja nauttia elämästä hyvät koulut ja päiväkodit ovat kaiken perusta ne ovat turun tärkein tehtävä ja palvelu asukkailleen
1;työni kuntalaisten edunvalvojana on kesken haluan jatkossakin puhua lapsiperheiden turvallisten lähipalvelujen ja elinvoimaisen maaseudun puolesta olen rohkea rehellinen ja maalaisjärkinen äiti ;tärkein vaaliteemani on turvallinen ja itsenäinen kunta turvallinen kunta pitää huolta kuntalaisista lähipalveluista ja alueellisesta tasa arvosta itsenäinen kunta on suvereeni ja riippumaton toimija joka ajaa ensikädessä seinäjokelaisten nurmolaisten peräseinäjokisten ja ylistarolaisten etua perheiden hyvinvointi on kaikkien etu ja sitä kautta rakennetaan kunnan tulevaisuutta alueiden tasa arvo ei aseta kuntalaisia eriarvoiseen asemaan asuinpaikan perusteella
0;minulla on vahva näkemys rivityöntekijänä mitä on olla töissä leppävirran kunnassa näkemystä on tullut myös eri luottamustöistä olen helposti lähestettyvissä ja yritän ajaa heikompien puolta ;lisää henkilökuntaa kotipalveluun jatkuva passiivinen tukeminen vokkolaan alueeseen lopetettava kunnan on huolehdittava nykyisestä kunnan välttämättömistä velvoitteista sekä huolehdittava nykyisestä rakennuskannasta kunnan on löytävä markkinointiarvoa mahtavalle leppävirran luonnolle luontomatkailua voisi kehittää kalastus patikointia yms
0;olen terveydenhuollon ammattilainen halukas kehittämään kuntapolitiikkaa ihmisten hyvinvoinnin parantamiseksi pienentämään byrokratiaa eli kunnallisen päätöksenteon pitäisi olla joustavampaa ; työhyvinvointia julkiselle sektorille lähiesimiehen ammattitaito tärkeässä roolissa lähipalvelujen säilyminen palveluja voidaan tuoda asiakkaan kotiin enemmän näin digiaikana nuorten työttömyys ja syrjäytyneisyys estettävä vaikka oh
0;nastolan alueen etuja täytyy valvoa ettei kaikki palvelut ja suunnitelmat mene pelkästään keskustan suuntaan uuttakylää tapiolaa metsäkylää ruuhijärveä taikka kirkonkylän seutua ei saa unohtaa ;nuorisotyötä ei voi väheksyä liikaa keskitytään jälkien korjaamiseen ennakoivaa työtä lisää maankäyttöä täytyy valvoa että ei mennä hanuri edellä puuhun
0;olen päättäväinen ja valmis pitämään kiinni ajamistani asioista elän suoraan ruohonjuuritasolla niin työelämässä hoitoalalla kuin kotona perheen äitinäkin aion tuoda vaaltuustoon käytännön;vanhuksille on taattava turvallinen elämä hoitajamitoitusta on kasvatettava kunta alan työpaikoilla eikä ihmisiä saa jättää oman onnensa nojaan terveyskeskuspalvelut on säilytettävä hyvinä eikä hyvinvointikuntayhtymä saa pidentää jonoja lapsille on taattava sisäilmaltaan puhtaat päiväkoti opiskelutilat perheiden oikeutta terveyteen ei voi poistaa koulukiusaamiseen on puututtava paremmin ja siihen lisättävä resursseja kunnan asioita on hoidettava alhaalta ylöspäin niin käytäntö toimii
0;uutena ehdokkaana näen että arjen turvallisuuteen on panostettava palveluiden eri muotoja kehittämällä nyky yhteiskunnan ja tulevaisuuden tarpeisiin leikkauksilla ei turvata tulevaisuutta ja arkea ;nuorten ja lasten tulevaisuus on turvattava kehittämällä varhaiskasvatus peruskoulutus ja nuorisotoiminnan palveluita pitkäaikais ja nuorisotyöllisyys on saatava nousuun mahdollistamalla uusien työpaikkojen syntyminen tukemalla yrittäjyyttä kehittämällä ammatillista koulutusta sekä huolehdittava nuorisotakuun toteutumisesta hyvinvointi ja terveyspalveluissa on kehitettävä lähipalveluita ja lisättävä rahoitusta että hoitotakuu toteutuu ketään ei saa jättää yksin
0;olen aito sanavalmis ja realisti tulen erinomaisesti toimeen erilaisten ihmisten kanssa ja haluan vaikuttaa ja edistää kunnan asioita parhaaseen mahdolliseen suuntaan ;lähi ja luomuruokaa kouluihin jos se onnistui kiuruvedellä miksei myös tuusulassa perheille joustoa valinnan mahdollisuuksia ja erilaisia malleja päivähoidon tueksi ja vaihtoehdoiksi lähipalvelut säilytettävä esimerkiksi kyläkoulut ovat tärkeä osa tätä myös aamukerhot kouluihin olisi perheitä tukeva lisä varsinkin pienillä koululaisilla koirapuisto puuttuu halkivahan ja paijalan alueelta kokonaan kotitalouksissa on valtavasti koiria mutta lähin koirapuisto sijaitsee liian pitkällä
0;tunnen hyvin kuntaorganisaation ja monialaisen hyvinvointityön suuren merkityksen kuntalaisten etenekin lasten elämään olen motivoitunut yhteistyön rakentaja ja vastuullinen asukkaiden edun ajaja ;keskityn työurani ja tutkimustyöni tuottaman kunnallisten sosiaali ja terveyspalvelujen sekä opetus ja kulttuuritoimen kohentamiseen yhteistyössä asukkaiden kanssa haluan antaa panokseni myös työntekijöiden aseman ja olosuhteiden parantamiseen asiantuntijuuden sekä yleisemminkin ihmistyötä koskevan tutkimuksen hyödyntämiseen kunnassa työsektoreista sydäntäni lähinnä on kunnallinen päivähoito korkeatasoisen varhaiskasvatuksen mahdollistaminen laikille lapsille
0;äänekoski tarvitsee palveluja sen jokaisessa asuin taajamassa terveyden huollon palveluiden liiallinen alasajo esim suolahdesta oli väärin ja se pitäisikin korjata ;terveyden huollon palvelut lähemmäksi kuntalaisia ja käyttäjiä vanhuspalveluiden henkilöstö vajaukset kuntoon uuden tori alueen rakentamisen peruminen suolahtisali säilytettävä ja painotalo saatettava kuntoon olemassa olevien tontti tarjonnan parempi hyödyntäminen ennen uusien alueiden avaamista
0;olen nuori eläkeaktiivi joten kokemusta on monen ikäryhmän tarpeista ystäväpiiriini kuuluu lapsiperheitä joten heidänkin arkeaan tulee seurattua läheltä ;eläkeläisten etenkin nuorten eläkeläisten asiat ovat sydäntäni lähellä palveluiden säilyminen tasaisesti ympäri kaupunkia kaikkea ei voi keskittää maantieteellisesti laajassa pitkien välimatkojen kaupungissa keskustaan maahanmuuttajien kotiuttaminen elinvoimainen ja viihtyisä keskusta
0;haluan edistää rehellistä keskustelua ja välttää ideologista poterosotaa myös hankalista asioista ja erimielisyyksistä on voitava puhua rehellisesti ja avoimesti eikä omaksua heimoajattelua ;haluan edistää rehellistä ja avointa keskustelua ilman poterosotaa aion taistella opetuksen ja koulutuksen puolesta ja pyrkiä parantamaan itsensä työllistäjien ja pk yrittäjien asemaa haluan kehittää turkua vastuullisesti kohti vihreämpää huomista
0;minulla on monipuolinen kokemus yhteisten asioiden hoidosta kunta ja maakuntatasolla usean vaalikauden ajalta vielä kuitenkin riittää intoa ja tervettä uteliaisuutta tarttua myös uusiin asiohin ;yhteistyön parantaminen eri valtuustoryhmien välillä niin että päätöksenteko on mahdollisimman johdonmukaista nykyisen poukkoilun sijaan lupaan paneutua perusteellisesti eteen tuleviin asioihin yhden asian liikkeet eivät saa olla päätöksenteossa määrääviä vaan on katsottava laajasti tulevaisuuteen niin että tehdyt päätökset kehittävät leppävirtaa johdonmukaisesti meille kaikille asukkaille hyvään suuntaan
1;haluan olla mukana luomassa kuntaa joka on meän kaikkien yhteinen minulle tärkeitä asioita ovat puhdas luonto ja sen tarjoamat mahollisuudet luoda työtä ja hyvä arvokas elämä meille kaikille ;kylien erilaisuus ja omaleimainen paikalliskulttuuri on rikkaus joka täytyy nostaa arvoonsa kylien välinen yhteistyö myös edesauttaisi matkailun ympärivuotisuutta esimerkiksi kalastusmatkailun kehittäminen sekä pyöräily ja retkikohteiden merkitseminen karttoihin ja opasteisiin kylätapahtumat pitkällä tähtäimellä voidaan luoda palveluita alkutuotantoa jalostusta ja matkailuyrityksiä koko kunnan alueelle tärkeänä pidän myös jätehuollon ja kierrätyksen kokonaisvaltaista kehittämistä
0;haluan vaikuttaa osaltani kunnan asioihin ja asioidenhoitoon mulla on omasta mielestäni aika paljon tervettä järkeä ja mielikuvitustakin josta voisi valtuustotyössä olla hyötyä ;yrittäjyyden edistämistä työllistymistä matkailun ympärivuotisuutta matkailun ja sen mukana työllisyyden leviämistä muuallekin kuntaan kalastusmatkailun edistymistä
1;kuntapoliitikassa olen kokenut tinkimätön mutta yhteistyökykyinen ajattelen puhun ja tartun toimeen kuuntelen kuntalaisia siksi juuri minut kannattaa valita kunnanvaltuustoon ;kuntatalouden on oltava tasapainossa tämä takaa kaiken muun palvelut elinvoiman kiinteistöpolitiikan kuntalaisten päivittäisessä arjessa näkyvät ja tuntuvat asiat resursseista on siis huolehdittava jotta voimme huolehtia varhaiskasvatuksesta koulutuksesta sos ja terveyspalveluista sivityksestä kulttuurista ja asututetusta ympäristöstämme haluan edistää huolellista taloudenpitoa ja vastuullista päätöksentekoa jotta keiteleläiset voivat jatkossa entistä paremmin
0;olen jämäkkä ja organisaatiokykyinen osaan tehdä päätöksiä itsenäisesti ja samalla olen tiimityöskentelijä kaupunkimme on minulle rakas ja haluan tehdä osani että kaikilla on täällä hyvä elää ;haluan edistää tasa arvoista varhaiskasvatusta peruskoulutusta ja toisenasteen koulutusta lisäksi haluan edistää erityislasten ja nuorten hoitoa sekä koulutukseen pääsyä haluan myös edistää maahanmuutajien ja turvapaikanhakijoiden nopeampaa kotouttamista
1;minulla on palava halu edistää vaasan kaupungin menestystä ja houkuttelevuutta kaikintavoin minulla on asiantuntemusta siitä kuinka edistää vaasan kaupungin bussiliikenteen kehittymistä ;haluan edistää vaasan kaupungin bussiliikenteen kehittymistä siten että se on tulevaisuudessa erittäin houkutteleva vaihtoehto vaasassa liikkua päivittäiset matkat töihin opiskelemaan ja vapaa ajan viettoon haluan edistää vaasassa asuvien opiskelijoiden viihtyvyyttä ja kotiutumista siten että he näkevät erittäin houkuttelevana vaihtoehtona vaasan asuinpaikkana valmistuttuaan
1;olen sopivan kokenut yhteisten asioiden ajamisesta innostunut keskustapoliitikko hämeenlinnassa tarvitaan rohkeita tekijöitä kääntämään kuntatalouden alamäki ja nostamaan seutu taas edelläkävijäksi ;haluan hämeenlinnan uutta työtä ja asukkaita siihen tarvitsemme näkyvää yrityspolitiikkaa sijaintimme parempaa hyödyntämistä vahvaa ja omaleimaista kulttuuria tasokasta ja monipuolista koulutusta riittävästi harrastusmahdollisuuksia ja keskinäisen luottamuksen ilmapiirin hämeenlinnan monet pitäjät monipuolinen luonto ja pitkä tunnettu historiamme ovat kivijalkanamme haluan nostaa hämeenlinnan jälleen menestyjien joukkoon
1;koulutukseni ja kokemukseni tukevat positiivisen yhteistyön rakentamista olen myös luontainen johtaja nämä ovat äärimmäisen tärkeitä asioita kouvolan kehittämisessä ja eteenpäin viemisessä ;liikunta opiskelu työnteko ja yrittäjyys ovat minulle sydäntä lähellä olevia asioita ja mielestäni tärkeitä kehityskohteita näitä kehittämällä pystymme mahdollistamaan kaikille hyvän kouvolan henkisesti ja taloudellisesti hyvinvoiva kouvola on kaikkien meidän etu
0;nuorekkaana edustajana toisin uutta virtaa päätöksentekoon ja varmistaisin varsinkin opiskelijoiden ja nuorisopalveluiden tukemisen kunnassa ajaisin järkevää talouskuria kunnan päätöksissä ;edistäisin monipuolisten kuntapalveluiden kehittämistä talousresurssien puitteissa siten että jokainen asukas pystyisi kokemaan heidän tarpeensa huomioonotetuiksi edistäisin kunnan talouskuria ja estäisin lisävelkaantumisen edistäisin yleiskaavahankkeiden edistymistä jolla varmistetaan kunnan elinvoimaisuuden kasvaminen sekä ajaisin rakentamisen sääntelyn järkevää keventämistä
0;edustan perussuomalaisia arvoja ja toimin niiden pohjalta uutena kuntalaisena haluan olla vaikuttamassa että jokaisen kuntalaisen ääni kuuluisi päätöksenteossa ;erityisen lähellä sydäntäni on kunnan haja asutusalueiden kehittäminen ja palveluiden takaaminen ikään tai sukupuoleen katsomatta haluan olla mukana edistämässä oman kunnan yrittäjien toimintaedellytyksiä varsinkin liittyen oman kunnan julkisiin hankintoihin toiminnallani pyrin edistämään kunnallisen ja poliittisen päätöksenteon avoimuutta
1;olen oikeudenmukainen tasapuolinen ja pystyn toimimaan vaikeidenkin asioiden parissa lisäksi olen joukkuepelaaja joka on tärkeä asia kunnallisessa päätöksenteossa ;koko kunnan yhtenäisyyden ja hyvinvoinnin eteen on edelleen tehtävä työtä tavoite on pitää säkylä elinvoimaisena kuntana jossa jokaisella kuntalaisella olisi hyvä elää talous on saatava tasapainoon ja asukasmäärän kehitys nousuun
0;tuon uusia tuulia mukaan päätöksentekoon pyrin parantamaan porvoolaisten jokapäiväistä elämää ja otan päätöksenteossa huomioon maapallon tulevaisuuden kannalta tärkeän ympäristönsuojelun ;haluan tuoda porvooseen lisää työpaikkoja parantaa julkisia liikenneyhteyksiä turvata laadukkaat sosiaali ja terveydenhuoltopalvelut päivähoidon sekä koulutuspalvelut porvoolaisille lisäksi haluan että jokainen kaupungin urheilukenttä on vapaasti käytettävissä varattujen vuorojen ulkopuolella myös vanhemman ikäpolven liikunta ja ulkoilumahdollisuuksia on parannettava
0;olen tarmokas ja minulla on halua ja kykyä paneutua yhteisten asioiden hoitamiseen jotta espoo olisi entistä parempi ja viihtyisämpi asuinpaikka kaikille kuntalaisille ;minusta on tärkeintä että peruspalvelut päiväkotipaikat koulut sekä vanhuspavelut läheltä kotia pystytään takaamaan kaikille asukkaille vasta kun peruspalvelut ovat kunnossa voidaan kunnan varoja käyttää muuhun minulle tärkeää on myös alueen arvoa kunnioittava laadukas rakentaminen rakennetaan niin että voimme olla ylpeitä siitä vielä vuosikymmenien päästä kunnan toiminnan tulee olla tehokasta verovaroja ei saa tuhlailla vaan taloudenpidon tulee olla tarkkaa ja valvonnan riittävää
0;vuosien kokemus kaupungin taidemuseon toimihenkilönä on antanut minulle välineet edistää haluamiani ratkaisuja tunnen niin poliittisen päätöksenteon kuin virkamiesten byrokraattisen työskentelytavan ;helsinki on suurten rakenteellisten muutosten edessä haluan olla tekemässä monimuotoista yksilölliset tarpeet huomioon ottavaa ja erilaisuutta arvostavaa kaupunkia tasa arvo ja ekologisesti kestävät ratkaisut pienet kivijalkakaupat ja inhimilliset asuinkustannukset ovat itselleni tärkeitä tulevaisuuden helsingin rakennuspalikoita
0;olen ammatissani saanut tutustua erillaisiin ihmisiin ja heidän omiin tarinoihin haluaisin rakentavaa yhteistyötä ja ihmisten kuunteluntelemista jotta voisi luoda hyvän kotikunnan asua;asetetaan työ etusijalle jotta nuoretkin voisi rakentaa tulevaisuutta hyvinvoinnin kehittäminen vaikeinakin aikoina ja hyvinvointi palvelujen mahdollistaminen suomen turvallisuuden vahvistaminen uusien toimintatapojen kehittäminen
1;osaan ajatella asioita järkevästi ja kohdella ihmisiä tasapuolisesti en ole fanaattinen minkään asian suhteen ja pystyn antamaan periksi ja muuttamaan mielipidettäni jos asiat perustellaan hyvin ;haluan että ihmiset saavat tehdä haluamiaan asioita haluan että kuntamme on avoin ja kaikkia tasapuolisesta kohteleva haluan olla edistämässä kunnan ja sen elinkeinojen kehittämistä meillä on runsaasti mahdollisuuksia niin luontomatkailun kuin muidenkin toimialojen suhteen haluan säilyttää olemassa olevat palvelut ja luoda mahdollisuuksia uusille haluan että erityisesti lapsiin ja nuoriin sekä heidän hyvinvointiin panostetaan koska heissä on kunnan tulevaisuus
0;haluan vaikuttaa kuntani elinvoimaisuuteen ja hyvinvointiin tavoitteeni on joensuun kehitys ja tehdä kunnasta entistä parempi paikka kaikille minulla on kokemusta ja halua oppia jatkuvasti lisää ;edistän erityisesti yrittäjyyttä kunnan turvallisuutta avointa ja osallistuvaa päätöksentekoa koulutusta sekä yhteisöllisyyttä on tärkeää että päätöksenteko säilyy kunnallisena ja lähellä ihmistä
1;kuntiin tarvitaan rohkeaa päätöksen tekoa uskallan tuoda oman näkemykseni esille ja toimia sen mukaisesti on tärkeää taata palvelut kaikille tasapuolisesti vauvasta vanhuuteen ;hyvät palvelut tulee taata kaikille tasavertainen oikeus päivähoitoon ja laadukas varhaiskasvatus toimivat terveyspalvelut kaikille ikään tai tulotason katsomatta elävä ja yrittäjiä sekä työllistymistä tukeva kaupunki vetovoimainen maaseutu
0;suurten muutosten vaalikaudella espoossa tarvitaan raskaan sarjan asiantuntemusta ja kokemusta tarjoan äänellesi vaikuttavuutta strategisena muutosjohtajana ja talouden osaamisen aluella ;olemme valinneet espoon kotikaupungiksemme koska täällä on hyvä asua ja elää olen sitoutunut siihen että espoo on huippu paikka asua myös jatkossa espoon koulut ovat maan parhaita pisa tutkimuksen mukaan ne ovat samalla eturivissä maailman tasossa näin tulee olla myös jatkossa verkostokaupunkina on tärkeää että liikenne sujuu miljardiluokan investointien valvonta vaatii osaamista kaupunkia on kehitetty kokoomuksen johdolla järkevästi pidetään veroäyri maan toiseksi parhaana
1;olen innokas kehittämään omaa kotikuntaani ja valmis kantamaan vastuuta niin nuorten kuin vanhojen puolesta omaan myös vankan tietämyksen suomalaisesta peruskoulusta ja uudesta opetussuunnitelmasta ;myrskylän elinvoimaisuuden lisäämistä esimerkiksi markkinoinnilla laadukkaan peruskoulutuksen takaaminen sekä lasten ja vanhusten hyvinvoinnin turvaaminen
0;mieltynyt luontoon olen huomioinut että vieraslajinen jättipalsami on vallannut mustapuron ympäristöineen lähipalvelut takaisin lääkärit koulutettava että ymmärtävät eri hoito sairaustod merkityst;ajaisin vartiokylän vieraslajien tuhoamista haluan suomalaiset kasvit näkyvän puronvarrella östersundomin rantoja ei saisi pilata tuomalla sinne kunnallistekniikan kaivinkoneet rakentajat istutetut puut mihin kaikki pikkupuodit hävis haluaisin kunnon suutarit kunnon kahvilat ei olutta takaisin oletko sinä mukana ajatuksissani postikin hävisi jonnekin lääkäriin on hankala päästä kotiin pitäisi saada kotiapua pienissä hommissa miten uskallan mennä ulos kun on liukasta katson mitä voin tehdä
1;olen kiinnostunut ihmisistä ja heidän hyvinvoinnistaan erilaiset ratkaisut joita tehdään kuntatasolla vaikuttavat siihen olen kuunteleva periaatteeni pitävä mutta yhteistyökykyinen persoona ;että pienen kunnan ääni kuuluisi myös maakuntatasolla kun terveys ja sosiaalipalvelut siirtyvät sinne vanhusten hyvää hoitoa kotipaikkakunnalla lasten ja nuorten liikkumisen lisääminen yritysmahdollisuuksien lisääminen
1;haluan jokaisen kuntalaisen saavan monipuolista palvelua kotikunnassaan kaikenikäiset ihmiset pitää huomioida ja kaikkia tulee kunnioittaa samalla tavalla ajan tavallisen kuntalaisen asiaa ;olen vahvasti vaikuttamassa palveluiden pysymiseen kotikunnassa haluan liikuntapalvelut jokaisen kuntalaisen ulottuville tulen ajamaan lapsiperheiden kuntalisän käyttöönottoa yhteisöllisyyteen kannustaminen yksi kaikkien ja kaikki yhden kuntalaisen puolesta
1;olen ahkera ja ammattitaitoinen asioita liikkeelle saava ammattilainen haluan turvata pyhäjärven lasten ja nuorten ja perheiden palvelut haluan edistää yhteistötä ja hyvää asenneilmastoa ;yhteistyötä ja päättäjien välisiä toimivia työsuhteita pitää edistää tämä on asia numero yksi koska siitä lähtee kaikkien kyvykkyyden käyttöön saanti kukaan ei yksin saa paljoa aikaan yhdessä ja yhtenäisinä selviämme kaivoksen loppumisen murroksesta joka on suoraan edessämme lasten ja nuorten ja perheiden tarvitsema tuki on turvattava kunniottava suhtautuminen ihmisten välille ja erityisesti julkisten palvelujen työntekijöitä kohtaan päätöksen teossa yritysystävällinen asenneilmasto
1;olen todellakin vihreä suojelen luontoa ja sen monimuotoisuutta osaan neuvotella kuunnella ja tulen monenlaisten ihmisten kanssa toimeen saan myös ääneni muidenkin puolesta kuuluviin ;tuoda somerolle puutarhakaupungin kunniaa saada kulku elämykselliseksi puistoissa ja viheralueilla sekä yhdistää ja elvyttää virkistysalueita ja vesistöjä puhtaammaksi
0;olen hyvä etsimään toteuttamiskelpoisia ratkaisuja yhteisiin ongelmiin kahden lapsen helsinkiläisäitinä tunnen konkreettisesti monia arjen ongelmia joihin kaupungin päättäjien tulisi puuttua ;haluan ajaa kuntalaisten sujuvaa arkea ja kohtuuhintaista asumista sujuvaan arkeen kuuluu se että palvelut ovat helposti löydettävissä ja saavutettavissa ja tasoltaan hyviä hyvinvointia voi edistää myös kulttuuria ja viherympäristöä vaalimalla tervellistä ja kohtuuhintaista asumista pitää tukea mm kaavoituksen keinoin keskuspuistoa ei pidä enää nakertaa pidän tärkeänä hyvinvointia lisäävää matalan kynnyksen kulttuuritarjontaa kotikaupungissamme
1;olen lempeän jämäkkä kulttuuria lapsia ympäristöä ja reaalitaloutta kunnioittava moderni suvakkimies jonka mielestä vihapuheilla ja vastakkainasettelulla ei saada hyvää kunnallispolitiikkaa aikaan ;kolmen ala asteikäisen lapsen yhteishuoltajana nuorten jalkapallovalmentajana ja kulttuurin ystävänä olen huolissani homekouluista ja päiväkodeista opettajien ja varhaiskasvattajien jaksamisesta lasten ja nuorten syrjäytymisestä ja yhtäläisistä mahdollisuuksista harrastaa vanhuspalveluiden laadusta pakolaisten ja maahanmuuttajien kohtelusta metron kuluista velkaantumisesta sotesta pyörä ja kävelytieverkostosta sekä kovista arvoista mm näissä asioissa on parantamisen varaa
1;tekijöitä tarvitaan aina vahva projektiosaaminen sekä uskallus esittää luovia ja innovatiivisia ideoita halu huomioda päätöksenteossa nuorten tulevaisuuden tekijöiden näkemyksiä ;yhteisöllisyyttä ja kunnan elinvoimaisuutta kuntalaisilla tulee olla riittävästi yhteisöllisiä tilaisuuksia joissa eri ikäiset ihmiset pääsevät luontevasti jakamaan mielipiteitään sekä ideoimaan kunnan palveluita kunnan elinvoimaa pitää ylläpitää luomalla kuntalaisten kysyntää vastaavia palveluita sekä tarjoamalla kuntalaisille vaikutusmahdollisuuksia eri foorumien kautta yrittämisen edistämiseksi tulee pohtia uusia innovatiivisia malleja joiden toteuttamisessa kunta voi olla mukana
0;osaan ja haluan tuoda vihreän liiketoimintanäkemykseni lahden kaupungin taloutta koskevan päätöksenteon osaksi haluan tasapuolistaa kulttuuripalveluiden tarjontaa ja tiedän miten sitä voidaan tehdä ;sijoitetaan tulevaisuuteen meidän pitää entistä paremmin tehdä päätöksiä työllisyyden ja energiatehokkuuden puolesta käytetään paikallisia tuotteita ja palveluita enemmän lahden kulttuuripalveluja pitää tuoda saataville nykyistä tasapuolisemmin esim kulttuurikaveruuden avulla haluan toimia sen puolesta että kouluissa riittää opettajia ja muuta osaavaa henkilöstöä turvaamaan oppiminen
1;minulla on valtakunnan politiikan ja työntekijöiden edunvalvonnasta hankittua kokemusta minulla on myös kokemusta äänekosken valtuustosta aikaisemmin sekä takaisin muuttaneena uusia näkökulmia ;haluan olla panostamassa äänekosken työllisyys ja elinkeinokehitykseen kaupunki voi paljon elinkeino ja työllisyyspolitiikallaan vaikuttaa asioihin haluan olla turvaamassa hyvät ja edulliset peruspalvelut kaikille näen myös äänekoskella paljon mahdollisuuksia mitä luonto tarjoaa tämä pitää osata hyödyntää turvataan ja kehitetään myös kuntalaisille hyvät liikunta ja vapaa ajan palvelut se on äänekosken vahvuus ollut ja tulee olemaan jatkossakin
1;pitkä kokemus sosiaali ja terveydenhuollon erilaisista työtehtävistä sekä hoitajana että sosiaalityöntekijänä kokemukseni kuntapäättäjänä monessa luottamustehtävässä on mittava välitän ihmisistä ;pidän tärkeänä toimivia sosiaali ja terveyspalveluja kaiken ikäisille kansalaisille erityisen tärkeänä pidän toimivaa varhaiskasvatusta ja tasa arvoista koulutusta kaikille lapsille ja nuorille myös vanhustenhuolto on saatava kuntoon niin avohoidon kuin palveluasumisen osalta henkilöstöstä säästäminen ei ole laadukasta hoitoa huonokuntoisen ihmisen paras hoitopaikka ei ole aina koti inhimillinen vanhuus on ihmisoikeus jokainen ihminen on tärkeä
1;haluan olla kehittämässä laukaasta elinvoimaista mutta samalla inhimillistä ja kaikki vauvasta vaariin huomioivaa kuntaa puolustan etenkin lasten nuorten ja perheiden ääntä kunnan päätöksenteossa ;panostetaan ehkäisevään työhön päätöksenteossa ja budjetoinnissa huomattavasti nykyistä enemmän turvataan tarvittavat ja riittävät sekä oikea aikaiset palvelut vauvasta vaariin ehkäistään syrjäytymistä ja kavennetaan hyvinvointi ja terveyseroja otetaan lapset ja nuoret mukaan yhä vahvemmin kunnan päätöksentekoon ja otetaan heidät myös siinä huomioon lapsissa ja nuorissa on meidän tulevaisuus
0;entisenä mielenterveyskuntoutujana ja nykyisenä työttömänä koen tuovani erilaista kokemusta ja näkökulmaa päätöksentekoon ja mistä en tiedä siitä otan selvää ;haluan erityisesti edistää mm mielenterveyskuntoutujien työttömien pitkäaikaissairaiden eläkeläisten vähävaraisten ja maahanmuuttajien asemaa haluan tuoda niidenkin ääntä kuuluviin jotka sen yksilöinä kokevat hankalaksi sillä kaikille avoin ja reilu yhteiskunta ajaa jokaisen asiaa olipa sitten opiskelija kotiäiti eläkeläinen tai kunnan työntekijä
1;minulla on kokemusta monista luottamustehtävistä ja hallitsen päätöksenteon kaikki tasot olen kahden yrityksen ja järjestön johtaja olen sote asiantuntija sisulla ja sydämellä olen ihmisten tukena ;haluan että tornio kasvaa ja kehittyy elinvoimaisessa kaupungissamme tarvitaan työtä kaikkien hyvinvointia tukevia palveluja koulutusta ja harrastuksia edistän yritysmyönteistä toimintaa ja nuorten työllistymisen tukemista sydämen asioita minulle ovat lasten nuorten ja ikäihmisten hyvinvointi ja palvelut sekä järjestötoiminnan arvostuksen lisääminen minulla on erittäin hyvät valmiudet olla luottamustehtävissä osaava muutosjohtaja kun kunta maakunta ja sote uudistusta toteutetaan
0;tahtoisin asettaa vuosikausien kokemukseni valtuustotyöstä palvelemaan vanhaa kotikaupunkiani jonne päätin palata takaisin lapsuuteni ja nuoruuteni liittyvät vahvasti järvenpäähän ;koulutuksesta ei saa tinkiä lapsista nuorista sekä ikäihmisistä tulee välittää ja huolehtia kaupungin tulee edistää ja tukea kulttuuria luonnon monimuotoisuutta tulee suojella tuusulanjärvellä ja sen lähiympäristössä päätöksenteon tulee olla avointa ja läpinäkyvää sekä kuntalaisia osallistavaa
0;olen toiminnassani avoin ja yhteistyöhakuinen perehdyn käsiteltäviin asioihin perustelen näkemykseni ja puolustan niitä kuntalaisyhteyksissä näkyy että minulla on kaksi korvaa mutta vain yksi suu ;haluan kehittää tamperetta kaupunkina kestävän kehityksen periaatteiden mukaisesti haluan että lapsillani ja lastenlapsillani on asuttavanaan ainakin yhtä hyvä kaupunki ympäristöineen kuin itselläni on ollut haluan edistää tampereen kaupungistumista pitäen huolta asumisviihtyvyydestä sekä kuntalaisten liikkumismahdollisuuksista ratikan tulo ei saa huonontaa ihmisten liikkumismahdollisuuksia vaan kaupungin tulee huolehtia liikkumista tukevien liitännäislinjojen suunnittelusta
